Local,Item,Id_campaña,Fecha_inicio,Fecha_termino
59,172,11,2017-03-23,2017-07-31
50,281,31,2018-03-01,2018-04-18
78,174,29,2018-01-02,2018-04-06
30,535,12,2017-03-15,2017-07-19
59,14,11,2017-03-23,2017-07-31
50,54,31,2018-03-01,2018-04-18
76,55,29,2018-01-02,2018-04-06
30,358,12,2017-03-15,2017-07-19
2,149,18,2017-02-22,2017-03-22
59,254,11,2017-03-23,2017-07-31
50,19,31,2018-03-01,2018-04-18
18,172,29,2018-01-02,2018-04-06
30,235,12,2017-03-15,2017-07-19
2,228,18,2017-02-22,2017-03-22
59,160,11,2017-03-23,2017-07-31
50,12,31,2018-03-01,2018-04-18
5,80,29,2018-01-02,2018-04-06
30,352,12,2017-03-15,2017-07-19
2,245,18,2017-02-22,2017-03-22
59,195,9,2017-09-01,2017-09-22
50,507,31,2018-03-01,2018-04-18
58,503,29,2018-01-02,2018-04-06
30,599,12,2017-03-15,2017-07-19
2,285,18,2017-02-22,2017-03-22
59,553,11,2017-03-23,2017-07-31
50,70,31,2018-03-01,2018-04-18
61,55,29,2018-01-02,2018-04-06
30,114,12,2017-03-15,2017-07-19
2,92,5,2017-03-26,2017-09-15
59,98,11,2017-03-23,2017-07-31
59,173,30,2018-03-01,2018-04-18
82,239,29,2018-01-02,2018-04-06
30,27,12,2017-03-15,2017-07-19
2,74,5,2017-03-26,2017-09-15
59,567,11,2017-03-23,2017-07-31
59,208,30,2018-03-01,2018-04-18
83,106,29,2018-01-02,2018-04-06
30,373,12,2017-03-15,2017-07-19
2,596,5,2017-03-26,2017-09-15
59,498,11,2017-03-23,2017-07-31
59,354,30,2018-03-01,2018-04-18
25,127,29,2018-01-02,2018-04-06
30,633,12,2017-03-15,2017-07-19
2,99,5,2017-03-26,2017-09-15
59,510,11,2017-03-23,2017-07-31
59,234,32,2018-03-22,2018-04-18
12,242,29,2018-01-02,2018-04-06
30,29,12,2017-03-15,2017-07-19
2,248,5,2017-03-26,2017-09-15
59,216,11,2017-03-23,2017-07-31
59,372,32,2018-03-22,2018-04-18
7,650,29,2018-01-02,2018-04-06
30,244,12,2017-03-15,2017-07-19
2,79,5,2017-03-26,2017-09-15
59,477,11,2017-03-23,2017-07-31
59,637,30,2018-03-01,2018-04-18
78,304,29,2018-01-02,2018-04-06
30,92,15,2017-03-23,2017-04-19
2,363,5,2017-03-26,2017-09-15
59,637,11,2017-03-23,2017-07-31
59,225,30,2018-03-01,2018-04-18
17,202,29,2018-01-02,2018-04-06
30,74,15,2017-03-23,2017-04-19
2,472,5,2017-03-26,2017-09-15
59,263,11,2017-03-23,2017-07-31
59,308,32,2018-03-22,2018-04-18
45,98,29,2018-01-02,2018-04-06
30,596,15,2017-03-23,2017-04-19
2,224,5,2017-03-26,2017-09-15
59,433,11,2017-03-23,2017-07-31
59,586,30,2018-03-01,2018-04-18
42,98,29,2018-01-02,2018-04-06
30,99,15,2017-03-23,2017-04-19
2,96,5,2017-03-26,2017-09-15
59,621,11,2017-03-23,2017-07-31
59,111,31,2018-03-01,2018-04-18
36,93,29,2018-01-02,2018-04-06
30,234,15,2017-03-23,2017-04-19
2,234,5,2017-03-26,2017-09-15
59,225,11,2017-03-23,2017-07-31
59,314,31,2018-03-01,2018-04-18
34,481,29,2018-01-02,2018-04-06
30,372,15,2017-03-23,2017-04-19
2,618,5,2017-03-26,2017-09-15
59,650,11,2017-03-23,2017-07-31
59,457,31,2018-03-01,2018-04-18
5,123,29,2018-01-02,2018-04-06
30,318,12,2017-03-15,2017-07-19
2,499,5,2017-03-26,2017-09-15
59,287,11,2017-03-23,2017-07-31
59,641,31,2018-03-01,2018-04-18
52,242,29,2018-01-02,2018-04-06
30,91,12,2017-03-15,2017-07-19
2,364,5,2017-03-26,2017-09-15
59,213,11,2017-03-23,2017-07-31
59,35,31,2018-03-01,2018-04-18
31,40,29,2018-01-02,2018-04-06
30,509,12,2017-03-15,2017-07-19
2,132,5,2017-03-26,2017-09-15
59,463,11,2017-03-23,2017-07-31
59,452,31,2018-03-01,2018-04-18
15,340,29,2018-01-02,2018-04-06
30,395,12,2017-03-15,2017-07-19
2,372,5,2017-03-26,2017-09-15
59,586,11,2017-03-23,2017-07-31
59,624,31,2018-03-01,2018-04-18
43,126,29,2018-01-02,2018-04-06
30,419,12,2017-03-15,2017-07-19
2,432,5,2017-03-26,2017-09-15
59,184,11,2017-03-23,2017-07-31
59,368,30,2018-03-01,2018-04-18
12,458,29,2018-01-02,2018-04-06
30,419,15,2017-03-23,2017-04-19
2,471,5,2017-03-26,2017-09-15
59,133,9,2017-09-01,2017-09-22
59,121,30,2018-03-01,2018-04-18
52,163,29,2018-01-02,2018-04-06
30,327,12,2017-03-15,2017-07-19
2,276,5,2017-03-26,2017-09-15
59,489,11,2017-03-23,2017-07-31
59,100,30,2018-03-01,2018-04-18
66,606,29,2018-01-02,2018-04-06
30,490,15,2017-03-23,2017-04-19
2,581,5,2017-03-26,2017-09-15
59,414,11,2017-03-23,2017-07-31
59,303,30,2018-03-01,2018-04-18
86,396,29,2018-01-02,2018-04-06
30,441,12,2017-03-15,2017-07-19
2,125,5,2017-03-26,2017-09-15
59,121,11,2017-03-23,2017-07-31
59,61,31,2018-03-01,2018-04-18
54,267,29,2018-01-02,2018-04-06
30,229,12,2017-03-15,2017-07-19
2,268,5,2017-03-26,2017-09-15
59,100,11,2017-03-23,2017-07-31
59,533,31,2018-03-01,2018-04-18
61,14,29,2018-01-02,2018-04-06
30,112,15,2017-03-23,2017-04-19
2,598,5,2017-03-26,2017-09-15
59,303,11,2017-03-23,2017-07-31
59,587,31,2018-03-01,2018-04-18
57,347,29,2018-01-02,2018-04-06
30,45,15,2017-03-23,2017-04-19
2,577,5,2017-03-26,2017-09-15
59,175,11,2017-03-23,2017-07-31
59,554,31,2018-03-01,2018-04-18
70,307,29,2018-01-02,2018-04-06
30,249,15,2017-03-23,2017-04-19
2,318,18,2017-02-22,2017-03-22
47,66,11,2017-03-23,2017-07-31
59,636,31,2018-03-01,2018-04-18
51,231,29,2018-01-02,2018-04-06
30,427,12,2017-03-15,2017-07-19
2,91,18,2017-02-22,2017-03-22
47,172,11,2017-03-23,2017-07-31
59,94,31,2018-03-01,2018-04-18
79,127,29,2018-01-02,2018-04-06
30,508,12,2017-03-15,2017-07-19
2,312,18,2017-02-22,2017-03-22
47,14,11,2017-03-23,2017-07-31
59,227,31,2018-03-01,2018-04-18
47,123,29,2018-01-02,2018-04-06
30,324,12,2017-03-15,2017-07-19
2,203,5,2017-03-26,2017-09-15
47,254,11,2017-03-23,2017-07-31
59,539,31,2018-03-01,2018-04-18
13,42,29,2018-01-02,2018-04-06
30,187,15,2017-03-23,2017-04-19
2,425,5,2017-03-26,2017-09-15
47,160,11,2017-03-23,2017-07-31
59,138,31,2018-03-01,2018-04-18
12,40,29,2018-01-02,2018-04-06
30,570,12,2017-03-15,2017-07-19
2,506,5,2017-03-26,2017-09-15
47,195,9,2017-09-01,2017-09-22
59,415,31,2018-03-01,2018-04-18
75,340,29,2018-01-02,2018-04-06
30,527,12,2017-03-15,2017-07-19
2,638,5,2017-03-26,2017-09-15
47,553,11,2017-03-23,2017-07-31
59,264,31,2018-03-01,2018-04-18
60,562,29,2018-01-02,2018-04-06
30,534,15,2017-03-23,2017-04-19
2,655,5,2017-03-26,2017-09-15
47,98,11,2017-03-23,2017-07-31
59,22,30,2018-03-01,2018-04-18
69,122,29,2018-01-02,2018-04-06
30,71,12,2017-03-15,2017-07-19
2,426,5,2017-03-26,2017-09-15
47,567,11,2017-03-23,2017-07-31
59,186,30,2018-03-01,2018-04-18
88,511,29,2018-01-02,2018-04-06
30,492,12,2017-03-15,2017-07-19
2,453,5,2017-03-26,2017-09-15
47,498,11,2017-03-23,2017-07-31
59,281,31,2018-03-01,2018-04-18
9,659,29,2018-01-02,2018-04-06
30,205,12,2017-03-15,2017-07-19
2,278,5,2017-03-26,2017-09-15
47,510,11,2017-03-23,2017-07-31
59,70,31,2018-03-01,2018-04-18
1,541,29,2018-01-02,2018-04-06
30,662,12,2017-03-15,2017-07-19
2,256,5,2017-03-26,2017-09-15
47,44,11,2017-03-23,2017-07-31
47,173,30,2018-03-01,2018-04-18
86,495,29,2018-01-02,2018-04-06
30,637,15,2017-03-23,2017-04-19
2,308,5,2017-03-26,2017-09-15
47,216,11,2017-03-23,2017-07-31
47,208,30,2018-03-01,2018-04-18
24,388,29,2018-01-02,2018-04-06
30,329,12,2017-03-15,2017-07-19
2,134,5,2017-03-26,2017-09-15
47,477,11,2017-03-23,2017-07-31
47,354,30,2018-03-01,2018-04-18
48,40,29,2018-01-02,2018-04-06
30,225,15,2017-03-23,2017-04-19
2,253,5,2017-03-26,2017-09-15
47,637,11,2017-03-23,2017-07-31
47,234,32,2018-03-22,2018-04-18
5,40,29,2018-01-02,2018-04-06
30,308,15,2017-03-23,2017-04-19
2,182,5,2017-03-26,2017-09-15
47,263,11,2017-03-23,2017-07-31
47,372,32,2018-03-22,2018-04-18
57,478,29,2018-01-02,2018-04-06
30,542,12,2017-03-15,2017-07-19
2,68,5,2017-03-26,2017-09-15
47,433,11,2017-03-23,2017-07-31
47,637,30,2018-03-01,2018-04-18
40,369,29,2018-01-02,2018-04-06
30,519,12,2017-03-15,2017-07-19
2,588,5,2017-03-26,2017-09-15
47,621,11,2017-03-23,2017-07-31
47,225,30,2018-03-01,2018-04-18
55,313,29,2018-01-02,2018-04-06
30,586,15,2017-03-23,2017-04-19
2,486,18,2017-02-22,2017-03-22
47,225,11,2017-03-23,2017-07-31
47,308,32,2018-03-22,2018-04-18
4,31,29,2018-01-02,2018-04-06
30,515,12,2017-03-15,2017-07-19
2,50,18,2017-02-22,2017-03-22
47,650,11,2017-03-23,2017-07-31
47,586,30,2018-03-01,2018-04-18
43,651,29,2018-01-02,2018-04-06
30,20,12,2017-03-15,2017-07-19
2,407,5,2017-03-26,2017-09-15
47,463,11,2017-03-23,2017-07-31
47,111,31,2018-03-01,2018-04-18
15,332,29,2018-01-02,2018-04-06
30,635,12,2017-03-15,2017-07-19
2,52,5,2017-03-26,2017-09-15
47,602,11,2017-03-23,2017-07-31
47,314,31,2018-03-01,2018-04-18
21,650,29,2018-01-02,2018-04-06
30,398,12,2017-03-15,2017-07-19
2,306,5,2017-03-26,2017-09-15
47,586,11,2017-03-23,2017-07-31
47,457,31,2018-03-01,2018-04-18
38,13,29,2018-01-02,2018-04-06
30,111,12,2017-03-15,2017-07-19
2,348,5,2017-03-26,2017-09-15
47,184,11,2017-03-23,2017-07-31
47,641,31,2018-03-01,2018-04-18
4,53,29,2018-01-02,2018-04-06
30,111,15,2017-03-23,2017-04-19
2,9,5,2017-03-26,2017-09-15
47,133,9,2017-09-01,2017-09-22
47,35,31,2018-03-01,2018-04-18
88,549,29,2018-01-02,2018-04-06
30,166,12,2017-03-15,2017-07-19
2,439,5,2017-03-26,2017-09-15
47,489,11,2017-03-23,2017-07-31
47,452,31,2018-03-01,2018-04-18
23,437,29,2018-01-02,2018-04-06
30,297,12,2017-03-15,2017-07-19
2,190,5,2017-03-26,2017-09-15
47,414,11,2017-03-23,2017-07-31
47,624,31,2018-03-01,2018-04-18
75,123,29,2018-01-02,2018-04-06
30,49,12,2017-03-15,2017-07-19
2,7,5,2017-03-26,2017-09-15
47,284,11,2017-03-23,2017-07-31
47,121,30,2018-03-01,2018-04-18
56,157,29,2018-01-02,2018-04-06
30,412,12,2017-03-15,2017-07-19
2,273,5,2017-03-26,2017-09-15
47,330,11,2017-03-23,2017-07-31
47,100,30,2018-03-01,2018-04-18
46,491,29,2018-01-02,2018-04-06
30,109,12,2017-03-15,2017-07-19
2,483,5,2017-03-26,2017-09-15
47,121,11,2017-03-23,2017-07-31
47,303,30,2018-03-01,2018-04-18
5,267,29,2018-01-02,2018-04-06
30,631,12,2017-03-15,2017-07-19
2,101,5,2017-03-26,2017-09-15
47,100,11,2017-03-23,2017-07-31
47,61,31,2018-03-01,2018-04-18
13,545,29,2018-01-02,2018-04-06
30,406,12,2017-03-15,2017-07-19
47,303,11,2017-03-23,2017-07-31
47,533,31,2018-03-01,2018-04-18
6,21,29,2018-01-02,2018-04-06
30,219,12,2017-03-15,2017-07-19
12,149,18,2017-02-22,2017-03-22
47,175,11,2017-03-23,2017-07-31
47,587,31,2018-03-01,2018-04-18
50,602,29,2018-01-02,2018-04-06
30,314,12,2017-03-15,2017-07-19
12,228,18,2017-02-22,2017-03-22
13,195,9,2017-09-01,2017-09-22
47,554,31,2018-03-01,2018-04-18
29,77,29,2018-01-02,2018-04-06
30,314,15,2017-03-23,2017-04-19
12,245,18,2017-02-22,2017-03-22
13,133,9,2017-09-01,2017-09-22
47,636,31,2018-03-01,2018-04-18
56,40,29,2018-01-02,2018-04-06
30,457,12,2017-03-15,2017-07-19
12,92,5,2017-03-26,2017-09-15
64,66,11,2017-03-23,2017-07-31
47,94,31,2018-03-01,2018-04-18
26,591,29,2018-01-02,2018-04-06
30,457,15,2017-03-23,2017-04-19
12,74,5,2017-03-26,2017-09-15
64,172,11,2017-03-23,2017-07-31
47,227,31,2018-03-01,2018-04-18
20,560,29,2018-01-02,2018-04-06
30,641,12,2017-03-15,2017-07-19
12,596,5,2017-03-26,2017-09-15
64,14,11,2017-03-23,2017-07-31
47,539,31,2018-03-01,2018-04-18
30,159,29,2018-01-02,2018-04-06
30,641,15,2017-03-23,2017-04-19
12,99,5,2017-03-26,2017-09-15
64,254,11,2017-03-23,2017-07-31
47,138,31,2018-03-01,2018-04-18
28,93,29,2018-01-02,2018-04-06
30,35,12,2017-03-15,2017-07-19
12,248,5,2017-03-26,2017-09-15
64,160,11,2017-03-23,2017-07-31
47,415,31,2018-03-01,2018-04-18
46,146,29,2018-01-02,2018-04-06
30,35,15,2017-03-23,2017-04-19
12,79,5,2017-03-26,2017-09-15
64,553,11,2017-03-23,2017-07-31
47,264,31,2018-03-01,2018-04-18
36,438,29,2018-01-02,2018-04-06
30,452,12,2017-03-15,2017-07-19
12,363,5,2017-03-26,2017-09-15
64,98,11,2017-03-23,2017-07-31
47,22,30,2018-03-01,2018-04-18
62,298,29,2018-01-02,2018-04-06
30,452,15,2017-03-23,2017-04-19
12,472,5,2017-03-26,2017-09-15
64,567,11,2017-03-23,2017-07-31
47,186,30,2018-03-01,2018-04-18
36,332,29,2018-01-02,2018-04-06
30,624,12,2017-03-15,2017-07-19
12,224,5,2017-03-26,2017-09-15
64,498,11,2017-03-23,2017-07-31
47,70,31,2018-03-01,2018-04-18
56,446,29,2018-01-02,2018-04-06
30,624,15,2017-03-23,2017-04-19
12,96,5,2017-03-26,2017-09-15
13,173,30,2018-03-01,2018-04-18
77,371,29,2018-01-02,2018-04-06
30,642,12,2017-03-15,2017-07-19
12,234,5,2017-03-26,2017-09-15
64,510,11,2017-03-23,2017-07-31
13,354,30,2018-03-01,2018-04-18
65,172,29,2018-01-02,2018-04-06
30,121,15,2017-03-23,2017-04-19
12,618,5,2017-03-26,2017-09-15
64,44,11,2017-03-23,2017-07-31
13,35,31,2018-03-01,2018-04-18
66,503,29,2018-01-02,2018-04-06
30,303,15,2017-03-23,2017-04-19
12,499,5,2017-03-26,2017-09-15
64,216,11,2017-03-23,2017-07-31
13,452,31,2018-03-01,2018-04-18
45,478,29,2018-01-02,2018-04-06
30,61,15,2017-03-23,2017-04-19
12,364,5,2017-03-26,2017-09-15
64,477,11,2017-03-23,2017-07-31
13,624,31,2018-03-01,2018-04-18
15,266,29,2018-01-02,2018-04-06
30,533,15,2017-03-23,2017-04-19
12,132,5,2017-03-26,2017-09-15
13,636,31,2018-03-01,2018-04-18
81,612,29,2018-01-02,2018-04-06
30,587,15,2017-03-23,2017-04-19
12,372,5,2017-03-26,2017-09-15
64,637,11,2017-03-23,2017-07-31
13,94,31,2018-03-01,2018-04-18
30,428,29,2018-01-02,2018-04-06
30,554,12,2017-03-15,2017-07-19
12,432,5,2017-03-26,2017-09-15
64,263,11,2017-03-23,2017-07-31
13,227,31,2018-03-01,2018-04-18
50,388,29,2018-01-02,2018-04-06
30,554,15,2017-03-23,2017-04-19
12,471,5,2017-03-26,2017-09-15
64,433,11,2017-03-23,2017-07-31
13,539,31,2018-03-01,2018-04-18
75,220,29,2018-01-02,2018-04-06
30,70,12,2017-03-15,2017-07-19
12,276,5,2017-03-26,2017-09-15
64,621,11,2017-03-23,2017-07-31
13,138,31,2018-03-01,2018-04-18
65,382,29,2018-01-02,2018-04-06
30,70,15,2017-03-23,2017-04-19
12,581,5,2017-03-26,2017-09-15
64,225,11,2017-03-23,2017-07-31
13,415,31,2018-03-01,2018-04-18
60,254,29,2018-01-02,2018-04-06
6,173,15,2017-03-23,2017-04-19
12,125,5,2017-03-26,2017-09-15
64,650,11,2017-03-23,2017-07-31
13,264,31,2018-03-01,2018-04-18
1,159,29,2018-01-02,2018-04-06
6,647,12,2017-03-15,2017-07-19
12,268,5,2017-03-26,2017-09-15
64,213,11,2017-03-23,2017-07-31
13,22,30,2018-03-01,2018-04-18
73,42,29,2018-01-02,2018-04-06
6,149,12,2017-03-15,2017-07-19
12,598,5,2017-03-26,2017-09-15
64,463,11,2017-03-23,2017-07-31
13,186,30,2018-03-01,2018-04-18
51,123,29,2018-01-02,2018-04-06
6,208,15,2017-03-23,2017-04-19
12,577,5,2017-03-26,2017-09-15
64,602,11,2017-03-23,2017-07-31
13,281,31,2018-03-01,2018-04-18
53,184,29,2018-01-02,2018-04-06
6,144,12,2017-03-15,2017-07-19
12,318,18,2017-02-22,2017-03-22
64,586,11,2017-03-23,2017-07-31
13,54,31,2018-03-01,2018-04-18
57,468,29,2018-01-02,2018-04-06
6,353,12,2017-03-15,2017-07-19
12,91,18,2017-02-22,2017-03-22
64,40,11,2017-03-23,2017-07-31
13,19,31,2018-03-01,2018-04-18
52,40,29,2018-01-02,2018-04-06
6,228,12,2017-03-15,2017-07-19
12,312,18,2017-02-22,2017-03-22
64,133,9,2017-09-01,2017-09-22
13,12,31,2018-03-01,2018-04-18
15,448,29,2018-01-02,2018-04-06
6,245,12,2017-03-15,2017-07-19
12,203,5,2017-03-26,2017-09-15
64,489,11,2017-03-23,2017-07-31
13,507,31,2018-03-01,2018-04-18
53,614,29,2018-01-02,2018-04-06
6,237,12,2017-03-15,2017-07-19
12,425,5,2017-03-26,2017-09-15
64,414,11,2017-03-23,2017-07-31
13,70,31,2018-03-01,2018-04-18
50,55,29,2018-01-02,2018-04-06
6,604,12,2017-03-15,2017-07-19
12,506,5,2017-03-26,2017-09-15
64,284,11,2017-03-23,2017-07-31
64,173,30,2018-03-01,2018-04-18
58,86,29,2018-01-02,2018-04-06
6,582,12,2017-03-15,2017-07-19
12,638,5,2017-03-26,2017-09-15
64,330,11,2017-03-23,2017-07-31
64,208,30,2018-03-01,2018-04-18
88,346,29,2018-01-02,2018-04-06
6,192,12,2017-03-15,2017-07-19
12,655,5,2017-03-26,2017-09-15
64,121,11,2017-03-23,2017-07-31
64,354,30,2018-03-01,2018-04-18
75,78,29,2018-01-02,2018-04-06
6,277,12,2017-03-15,2017-07-19
12,426,5,2017-03-26,2017-09-15
64,100,11,2017-03-23,2017-07-31
64,234,32,2018-03-22,2018-04-18
28,459,29,2018-01-02,2018-04-06
6,285,12,2017-03-15,2017-07-19
12,453,5,2017-03-26,2017-09-15
64,303,11,2017-03-23,2017-07-31
64,372,32,2018-03-22,2018-04-18
22,220,29,2018-01-02,2018-04-06
6,358,12,2017-03-15,2017-07-19
12,278,5,2017-03-26,2017-09-15
64,175,11,2017-03-23,2017-07-31
64,637,30,2018-03-01,2018-04-18
62,591,29,2018-01-02,2018-04-06
6,235,12,2017-03-15,2017-07-19
12,256,5,2017-03-26,2017-09-15
64,479,11,2017-03-23,2017-07-31
64,225,30,2018-03-01,2018-04-18
77,122,29,2018-01-02,2018-04-06
6,352,12,2017-03-15,2017-07-19
12,308,5,2017-03-26,2017-09-15
56,66,11,2017-03-23,2017-07-31
64,308,32,2018-03-22,2018-04-18
20,159,29,2018-01-02,2018-04-06
6,599,12,2017-03-15,2017-07-19
12,134,5,2017-03-26,2017-09-15
56,172,11,2017-03-23,2017-07-31
64,586,30,2018-03-01,2018-04-18
12,231,29,2018-01-02,2018-04-06
6,114,12,2017-03-15,2017-07-19
12,253,5,2017-03-26,2017-09-15
56,14,11,2017-03-23,2017-07-31
64,111,31,2018-03-01,2018-04-18
30,155,29,2018-01-02,2018-04-06
6,27,12,2017-03-15,2017-07-19
12,182,5,2017-03-26,2017-09-15
56,254,11,2017-03-23,2017-07-31
64,314,31,2018-03-01,2018-04-18
34,538,29,2018-01-02,2018-04-06
6,373,12,2017-03-15,2017-07-19
12,68,5,2017-03-26,2017-09-15
56,160,11,2017-03-23,2017-07-31
64,457,31,2018-03-01,2018-04-18
84,360,29,2018-01-02,2018-04-06
6,633,12,2017-03-15,2017-07-19
12,588,5,2017-03-26,2017-09-15
56,443,11,2017-03-23,2017-07-31
64,641,31,2018-03-01,2018-04-18
55,32,29,2018-01-02,2018-04-06
6,244,12,2017-03-15,2017-07-19
12,50,18,2017-02-22,2017-03-22
56,574,11,2017-03-23,2017-07-31
64,35,31,2018-03-01,2018-04-18
49,616,29,2018-01-02,2018-04-06
6,92,15,2017-03-23,2017-04-19
12,407,5,2017-03-26,2017-09-15
56,195,9,2017-09-01,2017-09-22
64,452,31,2018-03-01,2018-04-18
83,174,29,2018-01-02,2018-04-06
6,74,15,2017-03-23,2017-04-19
12,52,5,2017-03-26,2017-09-15
56,553,11,2017-03-23,2017-07-31
64,624,31,2018-03-01,2018-04-18
84,478,29,2018-01-02,2018-04-06
6,596,15,2017-03-23,2017-04-19
12,306,5,2017-03-26,2017-09-15
56,98,11,2017-03-23,2017-07-31
64,121,30,2018-03-01,2018-04-18
67,13,29,2018-01-02,2018-04-06
6,99,15,2017-03-23,2017-04-19
12,348,5,2017-03-26,2017-09-15
56,567,11,2017-03-23,2017-07-31
64,100,30,2018-03-01,2018-04-18
64,602,29,2018-01-02,2018-04-06
6,234,15,2017-03-23,2017-04-19
12,9,5,2017-03-26,2017-09-15
56,498,11,2017-03-23,2017-07-31
64,303,30,2018-03-01,2018-04-18
27,108,29,2018-01-02,2018-04-06
6,372,15,2017-03-23,2017-04-19
12,439,5,2017-03-26,2017-09-15
64,61,31,2018-03-01,2018-04-18
33,108,29,2018-01-02,2018-04-06
6,318,12,2017-03-15,2017-07-19
12,190,5,2017-03-26,2017-09-15
56,510,11,2017-03-23,2017-07-31
64,533,31,2018-03-01,2018-04-18
22,340,29,2018-01-02,2018-04-06
6,91,12,2017-03-15,2017-07-19
12,7,5,2017-03-26,2017-09-15
56,44,11,2017-03-23,2017-07-31
64,587,31,2018-03-01,2018-04-18
23,55,29,2018-01-02,2018-04-06
6,509,12,2017-03-15,2017-07-19
12,273,5,2017-03-26,2017-09-15
56,216,11,2017-03-23,2017-07-31
64,554,31,2018-03-01,2018-04-18
69,55,29,2018-01-02,2018-04-06
6,395,12,2017-03-15,2017-07-19
12,544,5,2017-03-26,2017-09-15
56,477,11,2017-03-23,2017-07-31
64,636,31,2018-03-01,2018-04-18
88,369,29,2018-01-02,2018-04-06
6,419,12,2017-03-15,2017-07-19
12,101,5,2017-03-26,2017-09-15
56,637,11,2017-03-23,2017-07-31
64,94,31,2018-03-01,2018-04-18
28,231,29,2018-01-02,2018-04-06
6,419,15,2017-03-23,2017-04-19
12,660,5,2017-03-26,2017-09-15
56,263,11,2017-03-23,2017-07-31
64,227,31,2018-03-01,2018-04-18
7,267,29,2018-01-02,2018-04-06
6,327,12,2017-03-15,2017-07-19
12,295,5,2017-03-26,2017-09-15
56,433,11,2017-03-23,2017-07-31
64,539,31,2018-03-01,2018-04-18
70,129,29,2018-01-02,2018-04-06
6,490,12,2017-03-15,2017-07-19
12,206,5,2017-03-26,2017-09-15
56,621,11,2017-03-23,2017-07-31
64,138,31,2018-03-01,2018-04-18
63,540,29,2018-01-02,2018-04-06
6,490,15,2017-03-23,2017-04-19
12,536,5,2017-03-26,2017-09-15
56,225,11,2017-03-23,2017-07-31
64,415,31,2018-03-01,2018-04-18
64,428,29,2018-01-02,2018-04-06
6,441,12,2017-03-15,2017-07-19
79,149,18,2017-02-22,2017-03-22
56,650,11,2017-03-23,2017-07-31
64,264,31,2018-03-01,2018-04-18
8,156,29,2018-01-02,2018-04-06
6,112,15,2017-03-23,2017-04-19
79,228,18,2017-02-22,2017-03-22
56,602,11,2017-03-23,2017-07-31
64,22,30,2018-03-01,2018-04-18
41,525,29,2018-01-02,2018-04-06
6,45,15,2017-03-23,2017-04-19
79,245,18,2017-02-22,2017-03-22
56,586,11,2017-03-23,2017-07-31
64,186,30,2018-03-01,2018-04-18
22,266,29,2018-01-02,2018-04-06
6,249,15,2017-03-23,2017-04-19
79,92,5,2017-03-26,2017-09-15
56,40,11,2017-03-23,2017-07-31
64,70,31,2018-03-01,2018-04-18
88,524,29,2018-01-02,2018-04-06
6,508,12,2017-03-15,2017-07-19
79,74,5,2017-03-26,2017-09-15
56,133,9,2017-09-01,2017-09-22
56,173,30,2018-03-01,2018-04-18
50,97,29,2018-01-02,2018-04-06
6,324,12,2017-03-15,2017-07-19
79,596,5,2017-03-26,2017-09-15
56,489,11,2017-03-23,2017-07-31
56,208,30,2018-03-01,2018-04-18
21,602,29,2018-01-02,2018-04-06
6,187,15,2017-03-23,2017-04-19
79,99,5,2017-03-26,2017-09-15
56,414,11,2017-03-23,2017-07-31
56,354,30,2018-03-01,2018-04-18
76,174,29,2018-01-02,2018-04-06
6,570,12,2017-03-15,2017-07-19
79,248,5,2017-03-26,2017-09-15
56,284,11,2017-03-23,2017-07-31
56,234,32,2018-03-22,2018-04-18
86,124,29,2018-01-02,2018-04-06
6,527,12,2017-03-15,2017-07-19
79,79,5,2017-03-26,2017-09-15
56,330,11,2017-03-23,2017-07-31
56,372,32,2018-03-22,2018-04-18
29,591,29,2018-01-02,2018-04-06
6,534,15,2017-03-23,2017-04-19
79,363,5,2017-03-26,2017-09-15
56,121,11,2017-03-23,2017-07-31
56,637,30,2018-03-01,2018-04-18
62,242,29,2018-01-02,2018-04-06
6,71,12,2017-03-15,2017-07-19
79,472,5,2017-03-26,2017-09-15
56,100,11,2017-03-23,2017-07-31
56,225,30,2018-03-01,2018-04-18
63,105,29,2018-01-02,2018-04-06
6,492,12,2017-03-15,2017-07-19
79,224,5,2017-03-26,2017-09-15
56,303,11,2017-03-23,2017-07-31
56,308,32,2018-03-22,2018-04-18
27,518,29,2018-01-02,2018-04-06
6,205,12,2017-03-15,2017-07-19
79,96,5,2017-03-26,2017-09-15
56,175,11,2017-03-23,2017-07-31
56,586,30,2018-03-01,2018-04-18
45,238,29,2018-01-02,2018-04-06
6,662,12,2017-03-15,2017-07-19
79,234,5,2017-03-26,2017-09-15
56,383,11,2017-03-23,2017-07-31
56,111,31,2018-03-01,2018-04-18
62,247,29,2018-01-02,2018-04-06
6,637,15,2017-03-23,2017-04-19
79,618,5,2017-03-26,2017-09-15
56,479,11,2017-03-23,2017-07-31
56,314,31,2018-03-01,2018-04-18
46,360,29,2018-01-02,2018-04-06
6,329,12,2017-03-15,2017-07-19
79,499,5,2017-03-26,2017-09-15
72,66,11,2017-03-23,2017-07-31
56,457,31,2018-03-01,2018-04-18
1,32,29,2018-01-02,2018-04-06
6,225,15,2017-03-23,2017-04-19
79,364,5,2017-03-26,2017-09-15
72,172,11,2017-03-23,2017-07-31
56,641,31,2018-03-01,2018-04-18
48,47,29,2018-01-02,2018-04-06
6,308,15,2017-03-23,2017-04-19
79,132,5,2017-03-26,2017-09-15
72,14,11,2017-03-23,2017-07-31
56,35,31,2018-03-01,2018-04-18
57,371,29,2018-01-02,2018-04-06
